E,mean,gt_to_sim_mean,sim_to_gt_mean,gt_to_sim_rmse,sim_to_gt_rmse,gt_to_sim_max,sim_to_gt_max,num_gt,num_sim,screenshot
35300000.0,0.003890895779265633,0.005005591720870862,0.0027761998376604037,0.005323434072839292,0.002997198463974054,0.013535915353486541,0.006873115594249387,1867,313,results_fitE_cantilever_fixedEnd\fb_surface_E_3.53e+07.png
35400000.0,0.0038883951150153495,0.0050042717950454065,0.0027725184349852924,0.005321845918956515,0.0029893127508397936,0.013536326938843124,0.0068753025263879,1867,313,results_fitE_cantilever_fixedEnd\fb_surface_E_3.54e+07.png
35500000.0,0.0038865589962253345,0.0050034743024393764,0.0027696436900112925,0.005320790997434046,0.0029824612733607677,0.013536736510168831,0.006877497767076154,1867,313,results_fitE_cantilever_fixedEnd\fb_surface_E_3.55e+07.png
35600000.0,0.0038854140435515333,0.005003198986032788,0.002767629101070278,0.005320261900042432,0.002976687281415959,0.013537144081764204,0.006879701061627135,1867,313,results_fitE_cantilever_fixedEnd\fb_surface_E_3.56e+07.png
35700000.0,0.003884946004882119,0.00500344741061,0.0027664445991542374,0.005320251491368074,0.0029719267187499443,0.013537549667862544,0.006881912160380388,1867,313,results_fitE_cantilever_fixedEnd\fb_surface_E_3.57e+07.png
35800000.0,0.003885145985133937,0.005004212078707732,0.002766079891560142,0.005320747847419536,0.0029681635747609955,0.013537953282574634,0.006884130818742756,1867,313,results_fitE_cantilever_fixedEnd\fb_surface_E_3.58e+07.png
35900000.0,0.0038860142868191814,0.005005484969126878,0.0027665436045114854,0.005321746703238845,0.0029654423506164365,0.013538354939795447,0.006886356796077382,1867,313,results_fitE_cantilever_fixedEnd\fb_surface_E_3.59e+07.png
37000000.0,0.0039326736262389125,0.005050796163456562,0.0028145510890212624,0.005363487411602303,0.0029952775803360693,0.013542647842655605,0.006911261316842672,1867,313,results_fitE_cantilever_fixedEnd\fb_surface_E_3.70e+07.png
38000000.0,0.004042758643453984,0.0051467992901723355,0.0029387179967356332,0.005453090021441783,0.003120727647638572,0.013546666370858534,0.006935638777775744,1867,313,results_fitE_cantilever_fixedEnd\fb_surface_E_3.80e+07.png
39000000.0,0.004195309145159384,0.005273367398920524,0.0031172508913982445,0.005569580239325428,0.0033013009904650174,0.01355020542232716,0.006959123790984237,1867,313,results_fitE_cantilever_fixedEnd\fb_surface_E_3.90e+07.png
40000000.0,0.004411013454299905,0.005459524424868153,0.0033625024837316574,0.005744642221228717,0.0035487454806180344,0.013553895553890284,0.006984117210951612,1867,311,results_fitE_cantilever_fixedEnd\fb_surface_E_4.00e+07.png
41000000.0,0.0046207823158345065,0.005633905532900985,0.0036076590987680285,0.005907592175870738,0.0037986574905813533,0.013557124714532688,0.007007827438892437,1867,311,results_fitE_cantilever_fixedEnd\fb_surface_E_4.10e+07.png
42000000.0,0.004868575556395046,0.00584235234897732,0.003894798763812773,0.006106416120974165,0.004095433555746097,0.013560527285132927,0.007417165784338479,1867,311,results_fitE_cantilever_fixedEnd\fb_surface_E_4.20e+07.png
43000000.0,0.005094404246883698,0.006034898972042142,0.004153909521725253,0.006294599387240549,0.004369237823558914,0.013563483873276605,0.00797039395157617,1867,311,results_fitE_cantilever_fixedEnd\fb_surface_E_4.30e+07.png
44000000.0,0.005319210209020446,0.00622938265458597,0.004409037763454922,0.006489041487044258,0.004644467927545749,0.013566319259904643,0.008498138283352283,1867,311,results_fitE_cantilever_fixedEnd\fb_surface_E_4.40e+07.png
45000000.0,0.005571131518121671,0.006450159545279823,0.004692103490963518,0.006714918036610992,0.004955899109578493,0.014056414072637673,0.009041107921951754,1867,311,results_fitE_cantilever_fixedEnd\fb_surface_E_4.50e+07.png
46000000.0,0.005788170001326757,0.006642438483972413,0.004933901518681101,0.00691572409841638,0.005226413816449601,0.01465705712148792,0.009517973048461248,1867,311,results_fitE_cantilever_fixedEnd\fb_surface_E_4.60e+07.png
47000000.0,0.006031924084147712,0.006860080343333819,0.005203767824961605,0.007147432146466104,0.005533075576151058,0.015330146346572439,0.010072808997670404,1867,311,results_fitE_cantilever_fixedEnd\fb_surface_E_4.70e+07.png
